Meses_contrato,Total,Factura_mensual,Contrato_mensual,Pago_chequera_electronica,Soporte_tecnico,Seguridad_online,Contrato_2_años,Factura_online,Contrato_1_año,Respaldo_online,Genero_Masculino,Renuncia,ID
3.0,233.7,81.35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0334-GDDSO
55.0,3462.1,66.05,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0334-ZFJSR
72.0,4390.25,61.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0336-KXKFK
72.0,5360.75,74.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0336-PIKEI
41.0,4443.45,106.3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0337-CNPZE
60.0,2424.5,39.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0343-QLUZP
6.0,577.6,89.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0345-HKJVM
46.0,4854.3,108.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0345-XMMUG
15.0,320.45,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0347-UBKUZ
58.0,5885.4,102.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0348-SDKOL
23.0,426.65,19.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0354-VXMJC
31.0,2911.3,98.9,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0354-WYROK
11.0,521.9,45.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0356-ERHVT
56.0,5706.3,99.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0356-OBMAC
25.0,471.7,20.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0357-NVCRI
68.0,4539.6,64.35,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0361-HJRDX
40.0,830.25,19.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0362-RAOQO
36.0,3067.2,84.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0362-ZBZWJ
32.0,3432.9,108.15,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0363-QJVFX
71.0,6263.8,86.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0363-SVHYR
17.0,1742.5,102.55,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0365-BZUWY
18.0,1468.75,78.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0365-GXEZS
37.0,3382.3,91.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0365-TRTPY
2.0,46.35,19.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0366-NQSHS
28.0,1992.2,70.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0369-ZGOVK
9.0,373.0,39.55,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0373-AIVNJ
1.0,50.15,50.15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0374-AACSZ
65.0,1414.45,20.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0374-FIUCA
3.0,122.7,44.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0374-IOEGQ
1.0,34.7,34.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0375-HVGXO
36.0,3366.05,93.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0376-OIWME
23.0,1943.2,90.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0376-YMCJC
22.0,1271.8,57.95,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0377-JBKKT
72.0,7965.95,112.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0378-CJKPV
17.0,1460.65,88.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0378-NHQXU
3.0,272.2,85.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0378-TOVMS
58.0,3563.8,60.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0378-XSZPU
67.0,5398.6,81.35,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0379-DJQHR
34.0,3343.15,99.85,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0380-NEAVX
10.0,198.7,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0380-ZCSBI
69.0,5897.4,85.35,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0383-CLDDA
40.0,2511.55,62.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0384-LPITE
20.0,1398.6,64.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0384-RVBPI
46.0,967.85,19.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0386-CWRGM
2.0,139.4,74.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0388-EOPEX
1.0,70.45,70.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0390-DCFDQ
72.0,7589.8,105.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0392-BZIUW
70.0,1790.15,25.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0394-YONDK
2.0,44.4,19.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0396-HUJBP
23.0,1284.2,55.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0396-UKGAI
36.0,3474.2,95.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0396-YCHWO
59.0,5574.75,93.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0397-GZBBC
67.0,1430.95,20.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0397-ZXWQF
72.0,7542.25,105.55,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0401-WDBXM
37.0,3545.35,101.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0402-CQAJN
72.0,1709.1,24.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0402-OAMEN
72.0,1421.9,19.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0404-AHASP
3.0,229.55,74.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0404-SWRVG
54.0,5373.1,101.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0406-BPDVR
60.0,5742.9,95.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0407-BDJKB
58.0,6526.65,110.65,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0409-WTMPL
31.0,2674.15,83.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0410-IPFTY
3.0,170.5,60.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0411-EZJZE
55.0,3175.85,59.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0412-UCCNP
1.0,44.4,44.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0415-MOSGF
49.0,4297.95,85.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0419-YAAPX
8.0,215.2,25.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0420-BWTPW
39.0,4036.0,99.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0420-HLGXF
66.0,4428.45,66.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0420-TXVSG
15.0,295.95,20.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0422-OHQHQ
51.0,4947.55,98.85,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0422-UXFAP
9.0,447.9,49.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0423-UDIJQ
1.0,20.9,20.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0426-TIRNE
25.0,516.3,19.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0428-AXXLJ
22.0,1850.65,87.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0428-IKYCP
15.0,749.25,49.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0430-IHCDJ
28.0,2598.95,90.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0431-APWVY
3.0,237.65,90.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0432-CAJZV
47.0,4707.1,100.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0434-CSFON
67.0,5714.2,85.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0436-TWFFZ
18.0,1294.6,74.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0439-IFYUN
62.0,3753.2,60.15,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0440-EKDCF
41.0,3263.9,80.55,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0440-MOGPM
44.0,2139.1,50.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0440-QEXBZ
53.0,5042.75,94.45,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0440-UEDAI
48.0,1036.0,20.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0442-TDYUO
54.0,6431.05,115.6,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0442-ZXKVS
48.0,2145.0,45.3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0447-BEMNG
24.0,2404.85,99.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0447-RXSGD
27.0,2510.2,95.55,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0448-YZNZE
33.0,2651.1,80.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0454-OKRCT
66.0,5538.35,85.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0455-ENTCR
3.0,200.2,69.55,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0455-XFASS
13.0,450.4,35.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0458-HEUZG
63.0,5435.0,83.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0459-SPZHJ
23.0,1900.25,83.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0461-CVKMU
52.0,1334.5,25.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0463-TXOAK
3.0,67.1,20.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0463-WZZKO
10.0,503.25,56.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0463-ZSDNT
72.0,1460.85,20.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0464-WJTKO
29.0,2807.1,98.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0468-YRPXN
62.0,6312.9,104.85,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0471-ARVMX
41.0,3001.2,73.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0471-LVHGK
43.0,3365.85,77.85,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0475-RIJEP
26.0,2715.3,105.45,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0479-HMSWA
19.0,1743.05,96.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0480-BIXDE
72.0,1784.5,24.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0480-KYJVA
45.0,4735.35,102.15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0481-SUMCB
32.0,2010.95,64.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0484-FFVBJ
41.0,996.45,25.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0484-JPBRU
65.0,1715.1,24.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0485-ZBSLN
55.0,5238.9,96.75,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0486-HECZI
11.0,225.75,19.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0486-LGCCH
49.0,3721.9,74.45,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0487-CRLZF
61.0,5943.65,99.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0487-RPVUM
25.0,477.6,19.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0487-VVUVK
1.0,69.5,69.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0488-GSLFR
23.0,1119.35,49.45,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0489-WMEMG
21.0,1558.7,73.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0491-KAPQG
1.0,79.7,79.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0495-RVCBF
5.0,343.95,79.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0495-ZBNGW
24.0,1712.9,74.4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0496-AHOOK
27.0,2467.75,88.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0504-HHAPI
70.0,1397.65,19.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0505-SPOOW
5.0,349.65,75.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0506-LVNGN
46.0,917.45,20.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0506-YLVKJ
2.0,135.75,71.65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0508-OOLTO
57.0,1087.7,20.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0508-SQWPL
9.0,651.5,69.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0510-EXSMQ
1.0,71.1,71.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0511-JTEOY
60.0,6029.0,100.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0512-FLFDW
37.0,2278.75,62.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0513-RBGPE
1.0,70.45,70.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0515-YPMCW
28.0,2799.0,100.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0516-OOHAR
24.0,459.95,20.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0516-QREYC
62.0,5755.8,92.05,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0516-UXRMT
18.0,390.85,20.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0516-VRYBW
5.0,308.25,54.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0516-WJVXC
20.0,442.6,20.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0519-DRGTI
1.0,70.75,70.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0519-XUZJU
35.0,3626.1,102.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0520-FDVVT
52.0,2566.3,50.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0523-VNGTF
30.0,2624.25,85.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0524-IAVZO
72.0,2962.0,42.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0526-SXDJP
15.0,1146.65,75.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0529-ONKER
1.0,24.8,24.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0530-HBKHZ
70.0,7882.5,114.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0530-IJVDB
66.0,4378.9,65.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0531-XBKMM
55.0,4052.4,74.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0531-ZZJWQ
55.0,4874.7,85.45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0533-BNWKF
57.0,4140.1,71.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0533-UCAAU
6.0,536.4,93.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0534-JRNIG
72.0,8165.1,109.55,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0536-ACXIP
28.0,563.05,20.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0536-BGFMZ
54.0,4191.45,74.55,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0536-ESJEP
24.0,1857.75,79.85,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0537-QYZZN
2.0,113.1,62.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0541-FITGH
14.0,372.45,25.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0542-YUDZL
12.0,235.8,21.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0547-HURJB
48.0,5082.8,106.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0548-BCTNE
51.0,3974.7,79.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0549-CYCQN
13.0,931.55,73.35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0550-DCXLH
58.0,4048.95,70.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0556-FJEGU
18.0,957.1,54.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0557-ASKVU
29.0,521.8,19.55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0559-CKHUS
72.0,5430.65,74.55,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0562-FGDCR
71.0,1626.4,23.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0562-HKHML
70.0,3058.15,44.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0562-KBDVM
9.0,829.1,95.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0564-JJHGS
20.0,1916.2,95.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0564-MUUQK
69.0,5356.45,78.6,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0565-IYCGT
63.0,6590.8,104.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0565-JUPYD
30.0,1561.5,51.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0567-DLARH
7.0,438.9,61.4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0567-GGCAC
69.0,2960.1,43.95,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0567-XRHCU
5.0,135.0,25.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0568-ONFPC
9.0,653.9,80.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0570-BFQHT
46.0,4630.2,99.65,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0572-ZJKLT
60.0,5867.0,97.95,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0575-CUQOV
27.0,2510.2,95.55,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0576-WNXXC
16.0,1374.9,90.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0577-WHMEV
22.0,1845.9,83.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0578-SKVMF
41.0,3930.55,101.6,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0580-PIQHM
4.0,317.75,72.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0581-BXBUB
24.0,2072.75,88.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0581-MDMPW
38.0,743.05,20.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0582-AVCLN
25.0,1837.9,78.35,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0584-BJQGZ
40.0,3168.75,80.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0585-EGDDA
8.0,365.55,49.85,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0587-DMGBH
13.0,252.0,19.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0594-UFTUL
64.0,5960.5,91.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0595-ITUDF
62.0,6283.3,100.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0596-BQCEQ
20.0,1540.35,69.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0599-XNYDO
14.0,667.7,46.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0601-WZHJF
57.0,3894.4,69.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0602-DDUML
12.0,837.5,69.85,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0603-OLQDC
59.0,1534.05,25.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0603-TPMIB
59.0,4542.35,75.95,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0604-THJFP
53.0,1052.35,19.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0607-DAAHE
45.0,3600.65,78.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0607-MVMGC
50.0,1013.2,19.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0608-JDVEC
20.0,1820.45,89.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0611-DFXKO
1.0,25.25,25.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0612-RTZZA
70.0,1401.4,19.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0613-WUXUM
1.0,25.05,25.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0616-ATFGB
64.0,3147.5,47.85,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0617-AQNWT
49.0,3678.3,75.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0617-FHSGK
28.0,2068.55,74.9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0618-XWMSS
72.0,8071.05,111.9,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0619-OLYUR
13.0,1028.9,81.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0620-DLSLK
4.0,84.2,18.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0620-XEFWH
53.0,1005.7,18.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0621-CXBKL
63.0,5029.05,81.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0621-HJWXJ
10.0,299.05,29.6,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0621-JFHOL
56.0,1126.75,19.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0621-TSSMU
10.0,402.6,45.55,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0621-TWIEM
44.0,845.25,20.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0622-OCUQY
65.0,6069.25,93.55,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0623-EJQEG
1.0,48.45,48.45,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0623-GDISB
21.0,840.1,41.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0623-IIHUG
29.0,558.8,20.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0625-AFOHS
72.0,1776.45,24.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0626-QXNGV
22.0,1544.05,67.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0628-CNQRM
23.0,2169.8,90.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0634-SZPQA
40.0,2921.75,70.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0635-WKOLD
